burn,skin,r,g,b
0,1,178,126,112
0,1,175,124,107
0,1,175,124,107
0,1,178,127,110
0,1,179,130,115
0,1,182,130,117
0,1,180,131,116
0,1,175,127,113
0,1,177,131,118
0,1,172,130,114
0,1,166,131,112
0,1,163,130,113
0,1,157,126,108
0,1,156,127,109
0,1,167,138,120
0,1,158,130,118
0,1,158,130,118
0,1,160,132,121
0,1,162,135,124
0,1,168,141,130
0,1,173,149,137
0,1,178,156,143
0,1,182,160,147
0,1,185,166,152
0,1,185,167,153
0,1,185,169,154
0,1,184,171,155
0,1,185,173,157
0,1,185,176,159
0,1,187,175,159
0,1,188,176,160
0,1,193,179,166
0,1,195,183,171
0,0,200,188,176
0,0,205,193,181
0,1,209,197,185
0,0,211,197,186
0,1,211,197,188
0,0,211,197,188
0,0,209,195,186
0,1,210,193,185
0,0,208,191,183
0,1,201,186,179
0,1,192,177,170
0,0,180,165,158
0,0,169,154,147
0,0,163,148,143
0,0,152,141,139
0,1,155,141,141
0,0,157,143,143
0,1,160,149,147
0,0,167,153,152
0,0,167,156,154
0,1,164,156,154
0,1,162,154,152
0,0,157,151,151
0,1,158,154,155
0,0,153,154,156
0,1,143,148,152
0,0,124,133,140
0,0,105,116,122
0,0,86,99,107
0,1,75,89,102
0,0,74,86,108
0,1,74,84,111
0,0,74,83,112
0,1,76,87,115
0,1,81,90,121
0,1,84,93,124
0,1,85,94,127
0,0,83,94,126
0,0,81,94,128
0,0,82,96,125
0,0,83,97,126
0,0,86,100,126
0,0,88,102,128
0,0,90,102,126
0,0,87,99,121
0,0,85,95,122
0,0,82,86,115
0,0,91,92,122
0,0,107,109,132
0,0,121,124,139
0,0,112,116,125
0,0,86,91,97
0,0,62,68,80
0,0,54,61,80
0,0,97,103,137
0,0,118,126,172
0,0,123,134,190
0,0,117,128,192
0,0,123,138,203
0,0,132,150,216
0,0,133,153,216
0,0,132,152,213
0,0,107,128,183
0,0,107,127,178
0,0,108,126,174
0,0,115,128,173
0,0,122,131,170
0,0,127,133,169
0,0,125,128,159
0,0,125,125,151
0,0,133,128,151
0,0,133,128,150
0,0,113,79,54
0,0,113,79,54
0,0,112,78,53
0,0,113,79,54
0,0,114,80,55
0,0,116,82,57
0,0,119,85,60
0,0,120,86,61
0,0,120,86,61
0,0,120,86,61
0,0,119,85,60
0,0,120,86,61
0,0,120,86,61
0,0,122,88,63
0,0,123,89,64
0,0,124,90,65
0,0,124,90,65
0,0,126,90,66
0,0,127,91,65
0,0,129,93,67
0,0,130,94,68
0,0,130,94,68
0,0,129,95,68
0,0,128,94,67
0,0,127,93,66
0,0,125,94,66
0,0,125,94,65
0,0,125,94,65
0,0,124,93,64
0,0,124,93,64
0,0,126,92,64
0,0,124,93,65
0,0,123,91,66
0,0,122,90,65
0,0,121,89,66
0,0,119,87,62
0,0,118,86,63
0,0,117,85,62
0,0,117,85,62
0,0,116,86,62
0,0,117,87,63
0,0,118,88,64
0,0,119,88,67
0,1,119,89,65
0,0,118,87,66
0,0,115,84,64
0,0,112,81,60
0,0,113,78,58
0,1,111,76,57
0,0,112,77,58
0,1,114,79,59
0,0,117,80,62
0,1,117,82,63
0,0,114,81,64
0,1,109,76,59
0,0,106,73,56
0,0,113,81,66
0,0,110,79,61
0,0,107,75,60
0,0,103,74,60
0,0,102,73,59
0,0,103,74,60
0,0,104,75,59
0,0,103,75,61
0,1,94,66,52
0,1,90,69,52
0,1,91,68,52
0,1,90,67,51
0,1,86,65,48
0,1,83,62,45
0,1,82,56,41
0,1,78,55,39
0,1,85,59,44
0,1,83,55,41
0,1,78,51,34
0,1,77,49,35
0,1,76,50,35
0,1,78,52,37
0,1,82,54,40
0,1,83,55,41
0,1,85,59,44
0,1,86,60,47
0,1,86,60,47
0,1,82,56,43
0,1,77,51,38
0,1,78,50,36
0,1,83,55,41
0,1,87,59,45
0,1,104,76,62
0,1,109,80,66
0,1,115,88,71
0,1,123,94,78
0,1,128,99,83
0,1,129,100,84
0,1,128,101,84
0,1,128,99,83
0,1,127,94,75
0,1,125,92,73
0,1,121,88,69
0,1,118,83,64
0,1,112,77,58
0,1,107,72,53
0,1,102,67,48
0,1,101,64,46
0,1,105,68,50
0,1,106,69,51
0,1,109,72,54
0,1,115,76,59
0,1,124,85,68
0,1,138,99,82
0,1,156,117,100
0,1,166,129,111
0,1,190,148,136
0,1,192,152,140
0,1,198,158,146
0,1,206,164,150
0,1,207,168,153
0,1,207,167,155
0,1,204,165,150
0,1,201,163,150
0,1,197,159,146
0,1,198,160,147
0,1,196,160,146
0,1,191,155,141
0,1,184,148,134
0,1,178,142,128
0,1,173,139,127
0,1,176,138,125
0,1,182,139,123
0,1,179,137,121
0,1,178,135,118
0,1,183,134,119
0,1,188,137,120
0,1,192,136,121
0,1,192,134,120
0,1,190,132,118
0,1,194,135,119
0,1,192,136,119
0,1,189,137,116
0,1,187,136,115
0,1,185,137,115
0,1,181,136,113
0,1,178,136,112
0,1,178,136,114
0,1,185,137,117
0,1,184,133,116
0,1,181,130,113
0,1,180,129,110
0,1,181,130,113
0,1,182,130,116
0,1,182,130,116
0,1,178,129,114
0,1,176,129,111
0,1,174,128,113
0,1,170,127,111
0,1,166,127,110
0,1,165,128,110
0,1,163,128,109
0,1,160,128,107
0,1,164,129,110
0,1,157,124,109
0,1,156,123,108
0,1,156,122,110
0,1,155,121,109
0,1,156,122,110
0,1,157,125,112
0,1,158,129,115
0,1,159,130,116
0,1,157,129,115
0,1,158,130,116
0,1,158,132,117
0,1,157,134,118
0,1,158,135,119
0,1,157,136,119
0,1,158,137,120
0,1,159,138,121
0,1,164,142,128
0,1,165,146,132
0,1,169,150,136
0,1,174,155,141
0,1,179,160,146
0,1,184,162,149
0,1,187,165,152
0,1,188,166,155
0,1,201,179,168
0,1,197,175,164
0,1,191,169,158
0,0,187,167,156
0,0,185,165,154
0,1,183,163,152
0,0,178,158,147
0,0,174,154,145
0,0,148,129,125
0,0,143,125,123
0,0,140,122,118
0,1,142,124,120
0,0,149,130,126
0,1,154,139,134
0,0,160,147,141
0,0,161,150,146
0,0,163,152,148
0,1,164,154,152
0,0,159,153,153
0,1,145,143,144
0,0,125,126,130
0,0,101,105,108
0,0,85,93,96
0,1,76,85,94
0,1,74,80,96
0,0,72,77,97
0,0,70,75,97
0,0,71,77,99
0,0,77,83,107
0,0,83,89,115
0,1,87,94,122
0,1,88,95,123
0,0,82,91,120
0,0,83,93,120
0,0,85,95,122
0,0,87,97,122
0,0,87,99,125
0,0,87,99,121
0,0,86,98,120
0,0,85,96,118
0,0,88,92,119
0,0,102,104,129
0,0,118,121,140
0,0,121,124,139
0,0,102,106,115
0,0,74,79,85
0,0,56,62,74
0,0,53,60,79
0,0,84,90,124
0,0,118,126,172
0,0,131,140,195
0,0,112,123,185
0,0,98,112,177
0,0,102,117,184
0,0,114,132,196
0,0,129,149,210
0,0,140,160,219
0,0,137,156,212
0,0,134,151,203
0,0,139,153,202
0,0,144,155,200
0,0,146,154,193
0,0,141,145,180
0,0,136,137,167
0,0,129,126,155
0,0,129,126,153
0,0,112,78,53
0,0,113,79,54
0,0,111,77,52
0,0,111,77,52
0,0,113,79,54
0,0,115,81,56
0,0,118,84,59
0,0,120,86,61
0,0,120,86,61
0,0,120,86,61
0,0,120,86,61
0,0,119,85,60
0,0,121,87,62
0,0,122,88,63
0,0,124,90,65
0,0,125,91,66
0,0,125,89,65
0,0,126,90,64
0,0,128,91,64
0,0,130,93,66
0,0,130,95,67
0,0,130,95,67
0,0,130,95,67
0,0,129,94,66
0,0,129,93,67
0,0,128,94,67
0,0,127,93,65
0,0,127,93,65
0,0,126,92,64
0,0,126,92,64
0,0,125,91,63
0,0,125,91,64
0,0,125,91,66
0,0,124,90,65
0,0,121,89,64
0,0,119,87,62
0,0,118,86,63
0,0,117,85,62
0,0,116,86,62
0,0,114,86,64
0,0,109,81,57
0,0,111,83,61
0,0,113,85,63
0,1,114,88,65
0,0,115,87,65
0,1,113,85,64
0,0,110,81,63
0,1,110,79,59
0,1,111,78,61
0,0,112,76,60
0,1,113,77,61
0,1,117,81,65
0,1,120,84,68
0,1,119,86,71
0,1,115,82,67
0,1,111,79,64
0,1,109,75,63
0,1,108,76,61
0,1,110,76,64
0,1,108,76,63
0,1,105,75,64
0,1,107,75,62
0,1,107,75,62
0,1,105,76,62
0,1,98,72,55
0,1,96,73,55
0,1,95,72,54
0,1,94,71,53
0,1,90,69,50
0,1,86,65,48
0,1,83,60,42
0,1,80,57,41
0,1,80,57,41
0,1,81,55,38
0,1,82,53,35
0,1,81,54,37
0,1,83,57,40
0,1,88,62,45
0,1,95,68,51
0,1,99,72,55
0,1,92,66,49
0,1,94,66,52
0,1,93,67,52
0,1,92,64,50
0,1,93,65,51
0,1,100,72,58
0,1,112,85,68
0,1,122,93,77
0,1,131,102,86
0,1,135,103,88
0,1,139,108,90
0,1,141,110,92
0,1,140,107,90
0,1,136,103,86
0,1,130,97,80
0,1,128,92,76
0,1,120,83,65
0,1,120,83,65
0,1,121,84,66
0,1,121,84,66
0,1,122,85,67
0,1,124,87,69
0,1,125,86,69
0,1,126,87,70
0,1,122,83,66
0,1,126,87,70
0,1,133,94,77
0,1,142,103,86
0,1,157,115,99
0,1,170,128,112
0,1,181,142,125
0,1,190,151,134
0,1,213,173,161
0,1,216,178,165
0,1,223,185,172
0,1,231,193,180
0,1,239,201,188
0,1,246,208,197
0,1,251,213,202
0,1,253,217,205
0,1,247,213,201
0,1,249,215,205
0,1,250,217,208
0,1,247,217,207
0,1,243,213,203
0,1,235,207,196
0,1,228,201,192
0,1,225,197,186
0,1,202,173,159
0,1,197,165,150
0,1,187,156,138
0,1,182,145,127
0,1,181,140,122
0,1,183,138,117
0,1,186,137,120
0,1,187,139,119
0,1,192,139,121
0,1,191,140,121
0,1,188,140,117
0,1,188,140,117
0,1,187,141,115
0,1,186,142,115
0,1,184,142,117
0,1,186,141,118
0,1,187,139,117
0,1,187,136,117
0,1,186,135,118
0,1,186,135,116
0,1,187,136,117
0,1,185,134,117
0,1,181,130,113
0,1,176,127,110
0,1,185,137,117
0,1,179,133,117
0,1,174,131,114
0,1,173,130,113
0,1,171,130,112
0,1,170,132,113
0,1,169,132,113
0,1,163,126,107
0,1,166,124,108
0,1,168,126,110
0,1,170,128,114
0,1,169,130,115
0,1,172,130,116
0,1,169,130,115
0,1,167,130,114
0,1,167,130,114
0,1,159,123,107
0,1,159,123,107
0,1,158,122,106
0,1,158,122,106
0,1,156,123,106
0,1,155,124,106
0,1,155,124,106
0,1,156,123,106
0,1,158,126,113
0,1,154,125,111
0,1,151,123,109
0,1,150,122,108
0,1,151,122,108
0,1,153,124,110
0,1,156,127,113
0,1,157,128,114
0,1,173,144,130
0,1,166,138,124
0,1,160,132,118
0,1,159,133,118
0,1,163,137,122
0,1,166,140,125
0,1,166,140,125
0,1,164,138,125
0,1,154,129,122
0,1,142,119,111
0,1,126,106,97
0,0,121,98,92
0,1,128,105,97
0,0,141,121,110
0,0,157,139,129
0,0,168,149,142
0,1,166,148,138
0,1,163,148,141
0,0,158,145,139
0,1,142,132,130
0,1,121,116,113
0,0,103,99,96
0,0,89,89,89
0,0,84,83,88
0,0,84,82,93
0,0,77,76,90
0,1,72,71,87
0,0,70,69,85
0,1,71,72,90
0,0,77,80,99
0,1,80,85,105
0,1,83,88,110
0,0,83,88,110
0,0,84,90,112
0,0,86,92,114
0,0,87,95,118
0,0,85,96,118
0,0,83,96,115
0,0,83,94,114
0,0,85,93,114
0,0,99,101,126
0,0,112,112,136
0,0,122,123,141
0,0,116,118,131
0,0,91,95,104
0,0,67,72,78
0,0,57,63,75
0,0,59,66,85
0,0,72,78,110
0,0,118,127,168
0,0,148,158,209
0,0,140,150,209
0,0,121,135,196
0,0,106,121,186
0,0,92,110,174
0,0,89,109,170
0,0,98,118,181
0,0,101,121,182
0,0,110,129,185
0,0,127,143,195
0,0,142,154,202
0,0,148,157,200
0,0,145,150,188
0,0,138,142,177
0,0,135,134,168
0,0,135,134,168
0,0,113,79,54
0,0,112,78,53
0,0,111,77,52
0,0,110,76,51
0,0,111,77,52
0,0,114,80,55
0,0,117,83,58
0,0,119,85,60
0,0,121,87,62
0,0,120,86,61
0,0,120,86,61
0,0,120,86,61
0,0,121,87,62
0,0,123,89,64
0,0,124,90,65
0,0,125,91,66
0,0,126,89,63
0,0,127,90,63
0,0,128,91,64
0,0,130,93,66
0,0,131,94,67
0,0,131,94,67
0,0,130,95,67
0,0,129,94,66
0,0,129,94,66
0,0,128,94,66
0,0,128,94,66
0,0,128,93,65
0,0,126,92,64
0,0,125,91,63
0,0,125,91,63
0,0,125,91,64
0,0,125,91,66
0,0,125,89,65
0,0,123,89,64
0,0,121,86,64
0,0,118,86,63
0,0,117,85,64
0,0,116,85,64
0,0,114,86,65
0,1,112,84,63
0,0,115,86,68
0,0,118,89,71
0,1,119,92,73
0,0,119,92,73
0,0,116,91,71
0,1,113,87,70
0,0,112,83,67
0,0,114,81,66
0,1,112,76,62
0,1,107,74,59
0,1,108,72,56
0,1,110,74,60
0,1,107,74,59
0,1,103,69,57
0,1,98,66,53
0,1,100,66,56
0,1,107,75,62
0,1,118,84,74
0,1,123,91,78
0,1,123,91,80
0,1,116,86,75
0,1,109,79,69
0,1,106,77,63
0,1,101,74,57
0,1,102,77,57
0,1,101,76,56
0,1,97,75,54
0,1,99,74,54
0,1,98,73,53
0,1,98,71,50
0,1,98,71,52
0,1,104,77,60
0,1,106,80,63
0,1,110,84,67
0,1,113,86,67
0,1,114,87,68
0,1,113,86,69
0,1,114,87,70
0,1,114,87,70
0,1,110,83,66
0,1,113,84,70
0,1,116,88,74
0,1,121,92,78
0,1,124,95,81
0,1,132,100,85
0,1,139,107,92
0,1,143,111,96
0,1,137,104,89
0,1,138,102,86
0,1,139,103,87
0,1,139,104,85
0,1,141,104,88
0,1,142,105,89
0,1,143,104,89
0,1,144,105,88
0,1,142,100,84
0,1,143,101,85
0,1,146,104,88
0,1,149,107,91
0,1,154,112,96
0,1,159,117,101
0,1,163,121,105
0,1,166,123,107
0,1,163,120,104
0,1,163,124,107
0,1,170,128,112
0,1,178,135,119
0,1,183,140,124
0,1,189,146,129
0,1,193,150,133
0,1,194,152,136
0,1,192,152,140
0,1,192,154,141
0,1,193,155,144
0,1,197,159,146
0,1,202,164,151
0,1,208,170,159
0,1,213,175,164
0,1,215,178,169
0,1,233,199,190
0,1,236,203,196
0,1,242,211,206
0,1,249,221,217
0,1,252,227,222
0,1,250,227,221
0,1,243,222,217
0,1,238,217,212
0,1,238,218,207
0,1,230,208,194
0,1,214,191,175
0,1,198,171,154
0,1,185,154,136
0,1,183,146,127
0,1,187,146,126
0,1,194,149,130
0,1,194,143,124
0,1,193,142,123
0,1,191,143,120
0,1,191,143,120
0,1,191,144,118
0,1,190,146,117
0,1,191,147,120
0,1,193,147,123
0,1,185,137,115
0,1,185,137,117
0,1,187,136,117
0,1,189,138,119
0,1,190,139,120
0,1,190,137,119
0,1,186,133,117
0,1,180,131,114
0,1,184,135,118
0,1,184,137,119
0,1,188,141,125
0,1,184,137,121
0,1,172,129,112
0,1,174,131,114
0,1,178,135,118
0,1,172,131,113
0,1,171,125,109
0,1,172,126,110
0,1,175,129,113
0,1,176,130,115
0,1,175,129,114
0,1,172,126,111
0,1,168,125,108
0,1,167,121,105
0,1,172,129,112
0,1,172,129,112
0,1,171,128,111
0,1,170,127,110
0,1,168,127,109
0,1,167,125,109
0,1,167,125,109
0,1,167,125,109
0,1,170,131,116
0,1,166,129,113
0,1,162,125,109
0,1,158,120,107
0,1,158,121,105
0,1,161,124,108
0,1,164,126,113
0,1,166,130,114
0,1,156,120,104
0,1,154,118,102
0,1,150,117,100
0,1,151,118,101
0,1,154,121,104
0,1,155,122,105
0,1,151,120,102
0,1,148,116,101
0,1,147,117,107
0,1,140,112,101
0,1,134,106,95
0,1,134,104,94
0,1,137,109,98
0,1,145,117,105
0,1,151,125,112
0,1,154,127,116
0,1,157,133,121
0,1,154,132,121
0,1,146,126,117
0,0,135,116,110
0,0,119,104,99
0,0,105,92,86
0,1,94,84,82
0,0,89,79,80
0,1,78,69,74
0,0,72,62,71
0,1,64,56,67
0,0,60,52,63
0,0,60,54,66
0,1,60,56,70
0,0,61,59,73
0,0,61,60,76
0,0,83,84,102
0,0,84,87,106
0,0,87,90,109
0,0,87,92,112
0,0,85,92,111
0,0,84,92,111
0,0,85,93,112
0,0,88,95,114
0,0,110,110,134
0,0,116,117,137
0,0,116,118,133
0,0,103,105,117
0,0,80,82,94
0,0,64,68,79
0,0,63,69,83
0,0,70,76,98
0,0,87,92,122
0,0,115,123,162
0,0,132,140,189
0,0,134,145,201
0,0,144,155,217
0,0,145,159,224
0,0,130,145,210
0,0,113,133,196
0,0,92,111,177
0,0,90,110,173
0,0,91,110,169
0,0,99,114,171
0,0,109,120,174
0,0,115,125,174
0,0,117,124,170
0,0,117,122,164
0,0,122,124,165
0,0,122,124,165
0,0,114,80,55
0,0,113,79,54
0,0,111,77,52
0,0,109,75,50
0,0,110,76,51
0,0,112,78,53
0,0,115,81,56
0,0,117,83,58
0,0,121,87,62
0,0,121,87,62
0,0,121,87,62
0,0,121,87,62
0,0,122,88,63
0,0,123,89,64
0,0,125,89,65
0,0,126,90,66
0,0,126,89,63
0,0,127,90,63
0,0,128,91,64
0,0,130,93,66
0,0,131,94,68
0,0,131,94,67
0,0,130,95,67
0,0,130,93,66
0,0,131,94,67
0,0,129,93,67
0,0,129,93,67
0,0,128,92,66
0,0,127,91,65
0,0,125,91,64
0,0,125,91,64
0,0,124,90,65
0,0,125,91,66
0,0,124,89,67
0,0,123,88,66
0,0,121,86,66
0,0,120,85,65
0,0,117,84,65
0,0,116,85,65
0,0,114,85,67
0,0,114,85,67
0,1,115,86,70
0,1,115,88,71
0,1,113,85,71
0,1,108,82,67
0,1,102,76,61
0,1,94,71,55
0,1,93,65,53
0,1,85,53,42
0,1,82,48,36
0,1,77,45,32
0,1,81,47,35
0,1,87,53,41
0,1,92,58,46
0,1,92,58,48
0,1,90,58,47
0,1,110,78,67
0,1,117,87,76
0,1,132,100,89
0,1,136,107,93
0,1,135,103,92
0,1,124,94,84
0,1,114,84,74
0,1,108,78,67
0,1,108,81,62
0,1,107,82,62
0,1,108,83,63
0,1,111,86,66
0,1,114,89,69
0,1,118,91,70
0,1,121,94,73
0,1,123,95,74
0,1,131,104,85
0,1,135,108,91
0,1,137,111,94
0,1,139,110,92
0,1,134,105,87
0,1,130,101,85
0,1,127,98,80
0,1,126,97,81
0,1,126,94,79
0,1,128,96,81
0,1,131,99,84
0,1,136,104,89
0,1,143,110,95
0,1,146,113,98
0,1,146,113,98
0,1,147,111,97
0,1,150,113,97
0,1,151,114,98
0,1,155,116,101
0,1,158,119,102
0,1,166,124,110
0,1,171,129,113
0,1,177,134,118
0,1,180,137,121
0,1,183,137,122
0,1,184,136,122
0,1,184,136,122
0,1,184,138,123
0,1,185,139,123
0,1,187,141,125
0,1,189,143,127
0,1,190,144,128
0,1,196,149,133
0,1,193,150,133
0,1,193,150,134
0,1,195,149,134
0,1,195,149,133
0,1,195,149,133
0,1,193,147,131
0,1,190,147,131
0,1,199,157,143
0,1,197,155,141
0,1,196,154,142
0,1,195,153,141
0,1,194,152,140
0,1,195,153,141
0,1,197,154,145
0,1,194,156,147
0,1,205,168,160
0,1,206,173,166
0,1,214,183,178
0,1,228,203,199
0,1,242,221,216
0,1,251,230,227
0,1,244,229,226
0,1,239,224,221
0,1,243,230,221
0,1,243,229,216
0,1,237,221,206
0,1,222,203,188
0,1,204,178,163
0,1,191,159,144
0,1,188,151,133
0,1,190,148,132
0,1,195,148,130
0,1,197,146,127
0,1,194,146,124
0,1,193,145,122
0,1,195,145,122
0,1,194,146,123
0,1,194,148,122
0,1,196,148,125
0,1,189,141,119
0,1,187,139,119
0,1,187,136,117
0,1,187,136,117
0,1,189,138,119
0,1,190,137,121
0,1,189,136,120
0,1,186,134,120
0,1,181,132,117
0,1,182,133,118
0,1,189,140,125
0,1,185,138,122
0,1,175,128,112
0,1,181,133,119
0,1,187,139,125
0,1,178,135,118
0,1,184,137,121
0,1,184,137,121
0,1,183,134,119
0,1,180,133,117
0,1,178,131,115
0,1,175,128,112
0,1,173,126,110
0,1,174,125,110
0,1,175,128,112
0,1,175,128,112
0,1,174,127,111
0,1,174,127,111
0,1,173,127,111
0,1,173,127,111
0,1,174,127,111
0,1,175,126,111
0,1,171,123,109
0,1,168,122,107
0,1,167,121,106
0,1,164,120,107
0,1,165,122,106
0,1,167,124,108
0,1,170,126,113
0,1,171,129,113
0,1,162,120,104
0,1,162,120,104
0,1,161,119,103
0,1,160,121,104
0,1,159,120,103
0,1,157,118,101
0,1,153,116,98
0,1,151,114,96
0,1,145,112,97
0,1,146,112,100
0,1,150,116,104
0,1,156,120,106
0,1,156,122,110
0,1,155,119,105
0,1,147,114,99
0,1,141,108,93
0,1,148,116,103
0,1,144,114,103
0,1,139,111,100
0,1,135,106,98
0,1,125,100,93
0,1,113,93,86
0,1,103,82,77
0,1,95,75,74
0,1,106,87,89
0,1,105,86,90
0,1,102,85,91
0,0,103,88,95
0,0,102,89,98
0,0,101,89,99
0,1,97,87,98
0,0,92,84,97
0,0,82,78,93
0,0,85,82,99
0,0,89,88,104
0,0,90,91,109
0,0,89,92,109
0,0,89,94,113
0,0,92,97,116
0,0,95,100,119
0,0,117,118,138
0,0,117,116,132
0,0,107,106,120
0,0,86,88,100
0,0,69,71,84
0,0,64,68,80
0,0,70,76,92
0,0,80,85,107
0,0,105,110,140
0,0,119,127,166
0,0,118,126,173
0,0,109,118,175
0,0,123,133,195
0,0,141,152,218
0,0,146,159,227
0,0,146,161,230
0,0,143,160,229
0,0,138,157,223
0,0,132,150,214
0,0,126,140,201
0,0,119,131,189
0,0,114,123,178
0,0,110,115,170
0,0,107,113,165
0,0,103,107,155
0,0,103,107,155
0,0,116,82,57
0,0,113,79,54
0,0,111,77,52
0,0,109,75,50
0,0,109,75,50
0,0,111,77,52
0,0,113,79,54
0,0,116,82,57
0,0,121,87,62
0,0,121,87,62
0,0,121,87,62
0,0,121,87,62
0,0,122,88,63
0,0,123,89,64
0,0,124,90,65
0,0,126,90,66
0,0,126,89,63
0,0,127,90,63
0,0,128,91,64
0,0,130,93,66
0,0,131,94,67
0,0,131,94,67
0,0,130,95,67
0,0,130,93,66
0,0,131,96,68
0,0,130,94,68
0,0,128,94,67
0,0,128,92,66
0,0,126,92,65
0,0,125,91,66
0,0,124,90,63
0,0,121,89,64
0,0,123,91,66
0,0,124,89,67
0,0,121,89,66
0,0,119,87,66
0,0,118,86,65
0,0,117,84,65
0,0,116,85,65
0,0,114,85,67
0,1,106,77,61
0,0,104,76,64
0,1,99,73,58
0,1,93,66,55
0,1,81,58,44
0,1,70,46,34
0,1,58,36,23
0,1,55,28,17
0,1,60,32,20
0,1,60,31,17
0,1,64,35,21
0,1,76,47,33
0,1,95,66,52
0,1,113,84,70
0,1,123,93,82
0,1,126,96,86
0,1,127,99,87
0,1,134,106,94
0,1,141,113,101
0,1,142,114,102
0,1,136,106,95
0,1,125,95,84
0,1,118,86,73
0,1,111,81,71
0,1,119,93,76
0,1,118,95,77
0,1,121,98,80
0,1,127,102,82
0,1,132,109,91
0,1,137,116,97
0,1,143,122,103
0,1,148,125,107
0,1,147,120,101
0,1,148,121,102
0,1,147,118,100
0,1,143,112,94
0,1,135,106,88
0,1,133,102,84
0,1,132,104,83
0,1,135,103,88
0,1,141,109,94
0,1,141,108,93
0,1,144,111,94
0,1,152,119,102
0,1,164,128,114
0,1,171,135,121
0,1,173,137,121
0,1,173,136,120
0,1,179,140,125
0,1,183,144,127
0,1,190,148,132
0,1,195,153,137
0,1,200,157,141
0,1,201,158,141
0,1,203,157,142
0,1,202,156,141
0,1,201,152,137
0,1,200,151,136
0,1,198,149,134
0,1,197,148,133
0,1,196,147,132
0,1,197,148,133
0,1,197,150,134
0,1,197,150,134
0,1,196,149,133
0,1,195,148,132
0,1,194,148,132
0,1,195,149,133
0,1,198,153,134
0,1,199,154,135
0,1,201,154,136
0,1,200,154,138
0,1,196,150,134
0,1,197,150,134
0,1,197,151,136
0,1,199,151,137
0,1,200,152,138
0,1,200,154,139
0,1,201,155,142
0,1,198,156,144
0,1,185,145,135
0,1,185,148,140
0,1,191,161,153
0,1,208,183,178
0,1,229,208,205
0,1,242,224,222
0,1,240,226,225
0,1,233,222,220
0,1,222,213,206
0,1,233,223,213
0,1,244,232,220
0,1,239,223,208
0,1,219,197,183
0,1,197,169,157
0,1,184,148,132
0,1,180,138,122
0,1,197,152,133
0,1,198,150,130
0,1,196,148,126
0,1,195,147,125
0,1,196,145,124
0,1,196,146,123
0,1,195,147,124
0,1,195,147,125
0,1,197,149,129
0,1,192,144,124
0,1,186,138,118
0,1,183,134,117
0,1,183,134,117
0,1,184,135,118
0,1,185,136,119
0,1,185,136,121
0,1,186,138,124
0,1,182,133,118
0,1,183,136,120
0,1,181,135,120
0,1,177,130,114
0,1,185,137,123
0,1,187,139,125
0,1,170,124,108
0,1,179,133,117
0,1,177,131,115
0,1,174,128,112
0,1,172,126,110
0,1,172,126,110
0,1,173,127,111
0,1,175,129,113
0,1,177,130,114
0,1,172,125,109
0,1,172,125,109
0,1,173,126,110
0,1,174,127,111
0,1,173,127,111
0,1,175,128,112
0,1,175,128,112
0,1,179,127,113
0,1,179,127,113
0,1,177,128,114
0,1,175,126,112
0,1,173,125,111
0,1,170,123,107
0,1,168,121,105
0,1,167,120,104
0,1,165,119,103
0,1,170,125,106
0,1,169,123,107
0,1,167,122,103
0,1,164,119,100
0,1,160,117,100
0,1,160,117,98
0,1,161,118,99
0,1,162,121,101
0,1,162,125,107
0,1,159,122,106
0,1,155,118,102
0,1,155,116,99
0,1,155,116,99
0,1,157,115,99
0,1,153,114,97
0,1,152,113,96
0,1,143,106,90
0,1,142,104,91
0,1,140,104,92
0,1,139,105,95
0,1,136,103,94
0,1,125,95,85
0,1,112,83,75
0,1,101,73,69
0,1,101,75,74
0,1,105,79,80
0,1,111,86,89
0,1,117,95,98
0,1,121,101,103
0,1,120,101,105
0,1,112,97,102
0,1,105,92,101
0,0,85,75,86
0,0,86,80,92
0,0,90,86,100
0,0,93,91,105
0,0,94,93,107
0,0,95,97,112
0,0,100,102,117
0,0,104,106,121
0,0,122,121,135
0,0,114,114,126
0,0,95,97,109
0,0,74,76,88
0,0,61,64,79
0,0,63,66,83
0,0,73,80,98
0,0,84,90,114
0,0,107,112,142
0,0,134,142,179
0,0,140,148,194
0,0,115,124,179
0,0,98,108,169
0,0,97,106,171
0,0,104,113,182
0,0,113,123,195
0,0,114,131,203
0,0,125,144,212
0,0,144,162,228
0,0,158,172,237
0,0,160,171,233
0,0,151,161,222
0,0,140,149,208
0,0,133,139,197
0,0,121,128,182
0,0,121,128,182
0,0,119,85,60
0,0,117,83,58
0,0,115,81,56
0,0,112,78,53
0,0,112,78,53
0,0,113,79,54
0,0,114,80,55
0,0,116,82,57
0,0,120,86,61
0,0,120,86,61
0,0,120,86,61
0,0,121,87,62
0,0,121,87,62
0,0,122,88,63
0,0,122,88,63
0,0,122,88,63
0,1,125,89,63
0,0,127,90,63
0,0,129,92,65
0,0,129,94,64
0,0,129,94,66
0,1,128,93,65
0,0,127,92,64
0,1,126,91,63
0,0,131,95,69
0,0,128,94,69
0,0,127,93,68
0,0,127,93,68
0,0,127,93,68
0,1,125,93,68
0,0,124,92,67
0,1,124,92,67
0,0,123,91,66
0,0,122,90,67
0,1,119,89,65
0,0,117,86,65
0,1,116,85,64
0,0,113,84,66
0,1,111,84,65
0,1,111,84,67
0,1,92,66,51
0,1,83,57,44
0,1,68,45,31
